Time,kW_el_demand,kW_th_demand,kW_dhw_demand
2020-07-23 01:00:00+00:00,15.643242347051213,0,0
2020-07-23 02:00:00+00:00,13.508534712049215,0,0
2020-07-23 03:00:00+00:00,14.016704770446873,0,0
2020-07-23 04:00:00+00:00,16.139518422237348,0,0
2020-07-23 05:00:00+00:00,21.49774220240014,0,0
2020-07-23 06:00:00+00:00,17.90659783894748,0,0
2020-07-23 07:00:00+00:00,21.727773814063646,0,0
2020-07-23 08:00:00+00:00,18.955183333396352,0,0
2020-07-23 09:00:00+00:00,18.860710360860335,0,0
2020-07-23 10:00:00+00:00,19.259229345205824,0,0
2020-07-23 11:00:00+00:00,22.32618645385464,0,0
2020-07-23 12:00:00+00:00,18.655536227507998,0,0
2020-07-23 13:00:00+00:00,23.93368708763775,0,0
2020-07-23 14:00:00+00:00,22.54965958636789,0,0
2020-07-23 15:00:00+00:00,20.11923218615591,0,0
2020-07-23 16:00:00+00:00,18.382726205098084,0,0
2020-07-23 17:00:00+00:00,25.789785904017577,0,0
2020-07-23 18:00:00+00:00,31.848472800587878,0,0
2020-07-23 19:00:00+00:00,31.433748860049423,0,0
2020-07-23 20:00:00+00:00,26.88684397006961,0,0
2020-07-23 21:00:00+00:00,23.655326992483015,0,0
2020-07-23 22:00:00+00:00,26.1944141505855,0,0
2020-07-23 23:00:00+00:00,20.79857192403717,0,0
2020-07-24 00:00:00+00:00,14.659873381563104,0,0
2020-07-24 01:00:00+00:00,14.277562459610234,0,0
2020-07-24 02:00:00+00:00,14.232206214480424,0,0
2020-07-24 03:00:00+00:00,15.753287662360645,0,0
2020-07-24 04:00:00+00:00,18.54628871327274,0,0
2020-07-24 05:00:00+00:00,19.97428015656076,0,0
2020-07-24 06:00:00+00:00,20.647403630623117,0,0
2020-07-24 07:00:00+00:00,22.42866974354957,0,0
2020-07-24 08:00:00+00:00,21.155338541737002,0,0
2020-07-24 09:00:00+00:00,22.321391161018195,0,0
2020-07-24 10:00:00+00:00,20.3391861309183,0,0
2020-07-24 11:00:00+00:00,18.6051553782122,0,0
2020-07-24 12:00:00+00:00,19.40175767660832,0,0
2020-07-24 13:00:00+00:00,19.111227749083874,0,0
2020-07-24 14:00:00+00:00,20.499690533061717,0,0
2020-07-24 15:00:00+00:00,22.35470242906212,0,0
2020-07-24 16:00:00+00:00,23.842941909582667,0,0
2020-07-24 17:00:00+00:00,27.48091940592037,0,0
2020-07-24 18:00:00+00:00,30.57453388856436,0,0
2020-07-24 19:00:00+00:00,27.504530252543244,0,0
2020-07-24 20:00:00+00:00,34.843154940804496,0,0
2020-07-24 21:00:00+00:00,25.398351086665976,0,0
2020-07-24 22:00:00+00:00,28.289967282632343,0,0
2020-07-24 23:00:00+00:00,16.233031745589983,0,0
2020-07-25 00:00:00+00:00,16.989012143119858,0,0
2020-07-25 01:00:00+00:00,15.767395064091303,0,0
2020-07-25 02:00:00+00:00,16.28260880470218,0,0
2020-07-25 03:00:00+00:00,14.760954581267061,0,0
2020-07-25 04:00:00+00:00,16.705817314245675,0,0
2020-07-25 05:00:00+00:00,16.927356064881998,0,0
2020-07-25 06:00:00+00:00,21.37828517506995,0,0
2020-07-25 07:00:00+00:00,23.655237620149936,0,0
2020-07-25 08:00:00+00:00,19.632154166731937,0,0
2020-07-25 09:00:00+00:00,19.552846520891908,0,0
2020-07-25 10:00:00+00:00,17.639294166637107,0,0
2020-07-25 11:00:00+00:00,19.163310039558564,0,0
2020-07-25 12:00:00+00:00,21.26731129935912,0,0
2020-07-25 13:00:00+00:00,22.50481024658475,0,0
2020-07-25 14:00:00+00:00,19.816367515292995,0,0
2020-07-25 15:00:00+00:00,18.227680442158345,0,0
2020-07-25 16:00:00+00:00,22.022870008087803,0,0
2020-07-25 17:00:00+00:00,24.310044089852635,0,0
2020-07-25 18:00:00+00:00,28.536231629326736,0,0
2020-07-25 19:00:00+00:00,30.59177344415524,0,0
2020-07-25 20:00:00+00:00,26.06377731792462,0,0
2020-07-25 21:00:00+00:00,29.631409601110303,0,0
2020-07-25 22:00:00+00:00,21.165086633673084,0,0
2020-07-25 23:00:00+00:00,18.093066633105504,0,0
2020-07-26 00:00:00+00:00,17.400036630453403,0,0
2020-07-26 01:00:00+00:00,13.160188006249435,0,0
2020-07-26 02:00:00+00:00,12.784863209618008,0,0
2020-07-26 03:00:00+00:00,16.497537473180834,0,0
2020-07-26 04:00:00+00:00,18.971012882278988,0,0
2020-07-26 05:00:00+00:00,18.78936523201902,0,0
2020-07-26 06:00:00+00:00,18.454758997282607,0,0
2020-07-26 07:00:00+00:00,22.77911770829253,0,0
2020-07-26 08:00:00+00:00,16.247300000054018,0,0
2020-07-26 09:00:00+00:00,21.802289040994516,0,0
2020-07-26 10:00:00+00:00,21.419142916630776,0,0
2020-07-26 11:00:00+00:00,23.628547330329493,0,0
2020-07-26 12:00:00+00:00,23.87908637121024,0,0
2020-07-26 13:00:00+00:00,22.1475910363215,0,0
2020-07-26 14:00:00+00:00,22.891321095252252,0,0
2020-07-26 15:00:00+00:00,17.023965695978077,0,0
2020-07-26 16:00:00+00:00,19.110754965696028,0,0
2020-07-26 17:00:00+00:00,26.001177591755425,0,0
2020-07-26 18:00:00+00:00,34.396350624634906,0,0
2020-07-26 19:00:00+00:00,34.801650523626144,0,0
2020-07-26 20:00:00+00:00,26.88684397006961,0,0
2020-07-26 21:00:00+00:00,33.61546467352849,0,0
2020-07-26 22:00:00+00:00,28.080411969427658,0,0
2020-07-26 23:00:00+00:00,22.658606811552687,0,0
2020-07-27 00:00:00+00:00,16.577987655786316,0,0
2020-07-27 01:00:00+00:00,15.270784195930947,0,0
2020-07-27 02:00:00+00:00,14.232206214480424,0,0
2020-07-27 03:00:00+00:00,16.497537473180834,0,0
2020-07-27 04:00:00+00:00,13.874322854204035,0,0
2020-07-27 05:00:00+00:00,18.958638792667838,0,0
2020-07-27 06:00:00+00:00,22.657327877851916,0,0
2020-07-27 07:00:00+00:00,21.552549831692165,0,0
2020-07-27 08:00:00+00:00,22.84776562507596,0,0
2020-07-27 09:00:00+00:00,18.168574200828765,0,0
2020-07-27 10:00:00+00:00,18.539258154730838,0,0
2020-07-27 11:00:00+00:00,18.977258485776442,0,0
2020-07-27 12:00:00+00:00,21.82697738618436,0,0
2020-07-27 13:00:00+00:00,24.112296692769373,0,0
2020-07-27 14:00:00+00:00,17.0830754442181,0,0
2020-07-27 15:00:00+00:00,16.33612869816078,0,0
2020-07-27 16:00:00+00:00,18.382726205098084,0,0
2020-07-27 17:00:00+00:00,27.26952771818252,0,0
2020-07-27 18:00:00+00:00,29.300594976540847,0,0
2020-07-27 19:00:00+00:00,27.504530252543244,0,0
2020-07-27 20:00:00+00:00,35.11751049151949,0,0
2020-07-27 21:00:00+00:00,30.627423369214853,0,0
2020-07-27 22:00:00+00:00,23.260639765719926,0,0
2020-07-27 23:00:00+00:00,18.43125479447196,0,0
2020-07-28 00:00:00+00:00,14.52286521911859,0,0
2020-07-28 01:00:00+00:00,15.767395064091303,0,0
2020-07-28 02:00:00+00:00,15.920773053486576,0,0
2020-07-28 03:00:00+00:00,13.272454959626685,0,0
2020-07-28 04:00:00+00:00,15.290070084224855,0,0
2020-07-28 05:00:00+00:00,16.588808943584358,0,0
2020-07-28 06:00:00+00:00,24.301811352857296,0,0
2020-07-28 07:00:00+00:00,17.697622219519584,0,0
2020-07-28 08:00:00+00:00,22.00155208340648,0,0
2020-07-28 09:00:00+00:00,17.47643804079719,0,0
2020-07-28 10:00:00+00:00,17.459301369018362,0,0
2020-07-28 11:00:00+00:00,21.76803179250827,0,0
2020-07-28 12:00:00+00:00,20.89420057480896,0,0
2020-07-28 13:00:00+00:00,17.146522092635998,0,0
2020-07-28 14:00:00+00:00,20.84135204194608,0,0
2020-07-28 15:00:00+00:00,20.11923218615591,0,0
2020-07-28 16:00:00+00:00,19.838783726293972,0,0
2020-07-28 17:00:00+00:00,24.944219153066182,0,0
2020-07-28 18:00:00+00:00,27.26229271730322,0,0
2020-07-28 19:00:00+00:00,37.60823524327341,0,0
2020-07-28 20:00:00+00:00,29.63039947721957,0,0
2020-07-28 21:00:00+00:00,27.141375180848932,0,0
2020-07-28 22:00:00+00:00,27.03263540340424,0,0
2020-07-28 23:00:00+00:00,18.76944295583842,0,0
2020-07-29 00:00:00+00:00,14.111840731785044,0,0
2020-07-29 01:00:00+00:00,14.277562459610234,0,0
2020-07-29 02:00:00+00:00,13.508534712049215,0,0
2020-07-29 03:00:00+00:00,13.64457986503678,0,0
2020-07-29 04:00:00+00:00,16.988966760249838,0,0
2020-07-29 05:00:00+00:00,17.435176746828457,0,0
2020-07-29 06:00:00+00:00,19.002920155617733,0,0
2020-07-29 07:00:00+00:00,20.150757972720317,0,0
2020-07-29 08:00:00+00:00,16.41654270838791,0,0
2020-07-29 09:00:00+00:00,17.3034040007893,0,0
2020-07-29 10:00:00+00:00,20.69917172615579,0,0
2020-07-29 11:00:00+00:00,20.465670916033417,0,0
2020-07-29 12:00:00+00:00,21.453866661634198,0,0
2020-07-29 13:00:00+00:00,21.790371826058248,0,0
2020-07-29 14:00:00+00:00,16.912244689775918,0,0
2020-07-29 15:00:00+00:00,18.05572119270402,0,0
2020-07-29 16:00:00+00:00,24.02494909973215,0,0
2020-07-29 17:00:00+00:00,20.716385398309203,0,0
2020-07-29 18:00:00+00:00,28.281443846922034,0,0
2020-07-29 19:00:00+00:00,37.046918299343965,0,0
2020-07-29 20:00:00+00:00,34.843154940804496,0,0
2020-07-29 21:00:00+00:00,30.627423369214853,0,0
2020-07-29 22:00:00+00:00,25.56574821097145,0,0
2020-07-29 23:00:00+00:00,20.967666004720396,0,0
2020-07-30 00:00:00+00:00,17.400036630453403,0,0
2020-07-30 01:00:00+00:00,15.146631478890857,0,0
2020-07-30 02:00:00+00:00,13.629146629121083,0,0
2020-07-30 03:00:00+00:00,12.528205148806498,0,0
2020-07-30 04:00:00+00:00,17.555265652258168,0,0
2020-07-30 05:00:00+00:00,18.620091671370197,0,0
2020-07-30 06:00:00+00:00,19.55108131395286,0,0
2020-07-30 07:00:00+00:00,22.42866974354957,0,0
2020-07-30 08:00:00+00:00,21.493823958404793,0,0
2020-07-30 09:00:00+00:00,16.78430188076562,0,0
2020-07-30 10:00:00+00:00,23.579056488055727,0,0
2020-07-30 11:00:00+00:00,19.163310039558564,0,0
2020-07-30 12:00:00+00:00,22.57319883528468,0,0
2020-07-30 13:00:00+00:00,20.897323800400123,0,0
2020-07-30 14:00:00+00:00,22.37882883192571,0,0
2020-07-30 15:00:00+00:00,19.947272936701584,0,0
2020-07-30 16:00:00+00:00,18.2007190149486,0,0
2020-07-30 17:00:00+00:00,27.26952771818252,0,0
2020-07-30 18:00:00+00:00,31.593685018183173,0,0
2020-07-30 19:00:00+00:00,37.046918299343965,0,0
2020-07-30 20:00:00+00:00,36.763643795809465,0,0
2020-07-30 21:00:00+00:00,31.125430253267126,0,0
2020-07-30 22:00:00+00:00,28.289967282632343,0,0
2020-07-30 23:00:00+00:00,20.967666004720396,0,0
2020-07-31 00:00:00+00:00,17.26302846800889,0,0
2020-07-31 01:00:00+00:00,16.636464083371926,0,0
2020-07-31 02:00:00+00:00,12.181803624258668,0,0
2020-07-31 03:00:00+00:00,16.497537473180834,0,0
2020-07-31 04:00:00+00:00,13.449598685197788,0,0
2020-07-31 05:00:00+00:00,17.94299742877492,0,0
2020-07-31 06:00:00+00:00,18.08931822505919,0,0
2020-07-31 07:00:00+00:00,22.954341690664013,0,0
2020-07-31 08:00:00+00:00,16.41654270838791,0,0
2020-07-31 09:00:00+00:00,16.78430188076562,0,0
2020-07-31 10:00:00+00:00,20.879164523774538,0,0
2020-07-31 11:00:00+00:00,17.86094916308371,0,0
2020-07-31 12:00:00+00:00,23.50597564666008,0,0
2020-07-31 13:00:00+00:00,23.397858272242875,0,0
2020-07-31 14:00:00+00:00,17.937229216429003,0,0
2020-07-31 15:00:00+00:00,21.4949061817905,0,0
2020-07-31 16:00:00+00:00,22.568891578536263,0,0
2020-07-31 17:00:00+00:00,27.69231109365822,0,0
2020-07-31 18:00:00+00:00,24.969202675660895,0,0
2020-07-31 19:00:00+00:00,29.469139556296334,0,0
2020-07-31 20:00:00+00:00,32.92266608579952,0,0
2020-07-31 21:00:00+00:00,30.378419927188713,0,0
2020-07-31 22:00:00+00:00,28.289967282632343,0,0
2020-07-31 23:00:00+00:00,20.79857192403717,0,0
2020-08-01 00:00:00+00:00,15.34491419378568,0,0
2020-08-01 01:00:00+00:00,11.918660835848543,0,0
2020-08-01 02:00:00+00:00,15.317713468127236,0,0
2020-08-01 03:00:00+00:00,15.257121121813853,0,0
2020-08-01 04:00:00+00:00,19.112587605281067,0,0
2020-08-01 05:00:00+00:00,17.435176746828457,0,0
2020-08-01 06:00:00+00:00,24.119090966745585,0,0
2020-08-01 07:00:00+00:00,21.552549831692165,0,0
2020-08-01 08:00:00+00:00,18.108969791726874,0,0
2020-08-01 09:00:00+00:00,21.45622096097873,0,0
2020-08-01 10:00:00+00:00,21.059157321393283,0,0
2020-08-01 11:00:00+00:00,19.53541314712281,0,0
2020-08-01 12:00:00+00:00,18.655536227507998,0,0
2020-08-01 13:00:00+00:00,17.50374130289925,0,0
2020-08-01 14:00:00+00:00,21.012182796388263,0,0
2020-08-01 15:00:00+00:00,22.35470242906212,0,0
2020-08-01 16:00:00+00:00,24.57097067018061,0,0
2020-08-01 17:00:00+00:00,20.082210335095656,0,0
2020-08-01 18:00:00+00:00,28.536231629326736,0,0
2020-08-01 19:00:00+00:00,35.08230899559087,0,0
2020-08-01 20:00:00+00:00,34.02008828865951,0,0
2020-08-01 21:00:00+00:00,30.87642681124099,0,0
2020-08-01 22:00:00+00:00,24.51797164494803,0,0
2020-08-01 23:00:00+00:00,17.754878471739048,0,0
2020-08-02 00:00:00+00:00,16.577987655786316,0,0
2020-08-02 01:00:00+00:00,12.787729855129166,0,0
2020-08-02 02:00:00+00:00,14.955877716911631,0,0
2020-08-02 03:00:00+00:00,14.512871310993665,0,0
2020-08-02 04:00:00+00:00,18.68786343627482,0,0
2020-08-02 05:00:00+00:00,19.97428015656076,0,0
2020-08-02 06:00:00+00:00,19.91652208617628,0,0
2020-08-02 07:00:00+00:00,21.377325849320684,0,0
2020-08-02 08:00:00+00:00,16.755028125055706,0,0
2020-08-02 09:00:00+00:00,23.18656136105766,0,0
2020-08-02 10:00:00+00:00,17.459301369018362,0,0
2020-08-02 11:00:00+00:00,17.86094916308371,0,0
2020-08-02 12:00:00+00:00,24.99841854486072,0,0
2020-08-02 13:00:00+00:00,17.146522092635998,0,0
2020-08-02 14:00:00+00:00,23.062151849694434,0,0
2020-08-02 15:00:00+00:00,19.431395188338612,0,0
2020-08-02 16:00:00+00:00,23.296920339134207,0,0
2020-08-02 17:00:00+00:00,26.423960967231125,0,0
2020-08-02 18:00:00+00:00,34.396350624634906,0,0
2020-08-02 19:00:00+00:00,33.95967510773197,0,0
2020-08-02 20:00:00+00:00,36.48928824509447,0,0
2020-08-02 21:00:00+00:00,26.892371738822796,0,0
2020-08-02 22:00:00+00:00,23.679750392129293,0,0
2020-08-02 23:00:00+00:00,22.827700892235917,0,0
2020-08-03 00:00:00+00:00,15.34491419378568,0,0
2020-08-03 01:00:00+00:00,13.532646157369701,0,0
2020-08-03 02:00:00+00:00,13.749758546192952,0,0
2020-08-03 03:00:00+00:00,15.753287662360645,0,0
2020-08-03 04:00:00+00:00,15.148495361222773,0,0
2020-08-03 05:00:00+00:00,19.63573303526312,0,0
2020-08-03 06:00:00+00:00,19.55108131395286,0,0
2020-08-03 07:00:00+00:00,16.646278325290695,0,0
2020-08-03 08:00:00+00:00,22.84776562507596,0,0
2020-08-03 09:00:00+00:00,19.898914600907695,0,0
2020-08-03 10:00:00+00:00,21.59913571424952,0,0
2020-08-03 11:00:00+00:00,19.349361593340685,0,0
2020-08-03 12:00:00+00:00,20.334534487983717,0,0
2020-08-03 13:00:00+00:00,19.825666169610376,0,0
2020-08-03 14:00:00+00:00,17.42473695310246,0,0
2020-08-03 15:00:00+00:00,18.743558190521316,0,0
2020-08-03 16:00:00+00:00,23.296920339134207,0,0
2020-08-03 17:00:00+00:00,27.48091940592037,0,0
2020-08-03 18:00:00+00:00,31.593685018183173,0,0
2020-08-03 19:00:00+00:00,27.223871780578516,0,0
2020-08-03 20:00:00+00:00,35.66622159294948,0,0
2020-08-03 21:00:00+00:00,31.6234371373194,0,0
2020-08-03 22:00:00+00:00,27.03263540340424,0,0
2020-08-03 23:00:00+00:00,18.60034887515519,0,0
2020-08-04 00:00:00+00:00,15.207906031341164,0,0
2020-08-04 01:00:00+00:00,13.905104308489967,0,0
2020-08-04 02:00:00+00:00,14.594041965696027,0,0
2020-08-04 03:00:00+00:00,16.497537473180834,0,0
2020-08-04 04:00:00+00:00,16.56424259124359,0,0
2020-08-04 05:00:00+00:00,20.48210083850722,0,0
2020-08-04 06:00:00+00:00,21.74372594729337,0,0
2020-08-04 07:00:00+00:00,21.902997796435127,0,0
2020-08-04 08:00:00+00:00,21.832309375072587,0,0
2020-08-04 09:00:00+00:00,22.840493281041876,0,0
2020-08-04 10:00:00+00:00,19.43922214282457,0,0
2020-08-04 11:00:00+00:00,24.186701991675857,0,0
2020-08-04 12:00:00+00:00,24.252197095760398,0,0
2020-08-04 13:00:00+00:00,21.968981431189874,0,0
2020-08-04 14:00:00+00:00,16.399752426449375,0,0
2020-08-04 15:00:00+00:00,20.807069183973205,0,0
2020-08-04 16:00:00+00:00,21.476848437639347,0,0
2020-08-04 17:00:00+00:00,24.944219153066182,0,0
2020-08-04 18:00:00+00:00,27.771868282112628,0,0
2020-08-04 19:00:00+00:00,33.67901663576724,0,0
2020-08-04 20:00:00+00:00,34.2944438393745,0,0
2020-08-04 21:00:00+00:00,30.129416485162576,0,0
2020-08-04 22:00:00+00:00,20.745976007263717,0,0
2020-08-04 23:00:00+00:00,22.827700892235917,0,0
2020-08-05 00:00:00+00:00,14.79688154400762,0,0
2020-08-05 01:00:00+00:00,13.284340723289523,0,0
2020-08-05 02:00:00+00:00,14.835265799839764,0,0
2020-08-05 03:00:00+00:00,13.892663135310176,0,0
2020-08-05 04:00:00+00:00,17.13054148325192,0,0
2020-08-05 05:00:00+00:00,20.143553717209578,0,0
2020-08-05 06:00:00+00:00,23.936370580633877,0,0
2020-08-05 07:00:00+00:00,19.975533990348836,0,0
2020-08-05 08:00:00+00:00,18.616697916728562,0,0
2020-08-05 09:00:00+00:00,17.649472080805086,0,0
2020-08-05 10:00:00+00:00,17.279308571399618,0,0
2020-08-05 11:00:00+00:00,24.930908206804347,0,0
2020-08-05 12:00:00+00:00,23.319420284385,0,0
2020-08-05 13:00:00+00:00,22.683419851716373,0,0
2020-08-05 14:00:00+00:00,16.912244689775918,0,0
2020-08-05 15:00:00+00:00,21.838824680699148,0,0
2020-08-05 16:00:00+00:00,24.57097067018061,0,0
2020-08-05 17:00:00+00:00,20.92777708604705,0,0
2020-08-05 18:00:00+00:00,30.064958323754954,0,0
2020-08-05 19:00:00+00:00,32.83704121987306,0,0
2020-08-05 20:00:00+00:00,36.763643795809465,0,0
2020-08-05 21:00:00+00:00,31.6234371373194,0,0
2020-08-05 22:00:00+00:00,27.24219071660892,0,0
2020-08-05 23:00:00+00:00,16.233031745589983,0,0
2020-08-06 00:00:00+00:00,16.577987655786316,0,0
2020-08-06 01:00:00+00:00,16.01570049817148,0,0
2020-08-06 02:00:00+00:00,13.990982380336687,0,0
2020-08-06 03:00:00+00:00,14.512871310993665,0,0
2020-08-06 04:00:00+00:00,15.148495361222773,0,0
2020-08-06 05:00:00+00:00,20.143553717209578,0,0
2020-08-06 06:00:00+00:00,17.90659783894748,0,0
2020-08-06 07:00:00+00:00,18.57374213137699,0,0
2020-08-06 08:00:00+00:00,16.247300000054018,0,0
2020-08-06 09:00:00+00:00,21.45622096097873,0,0
2020-08-06 10:00:00+00:00,24.29902767853071,0,0
2020-08-06 11:00:00+00:00,20.465670916033417,0,0
2020-08-06 12:00:00+00:00,22.20008811073452,0,0
2020-08-06 13:00:00+00:00,23.397858272242875,0,0
2020-08-06 14:00:00+00:00,22.03716732304135,0,0
2020-08-06 15:00:00+00:00,17.711802693795374,0,0
2020-08-06 16:00:00+00:00,23.842941909582667,0,0
2020-08-06 17:00:00+00:00,27.26952771818252,0,0
2020-08-06 18:00:00+00:00,25.4787782404703,0,0
2020-08-06 19:00:00+00:00,27.504530252543244,0,0
2020-08-06 20:00:00+00:00,37.03799934652446,0,0
2020-08-06 21:00:00+00:00,30.378419927188713,0,0
2020-08-06 22:00:00+00:00,28.080411969427658,0,0
2020-08-06 23:00:00+00:00,17.24759622968936,0,0
2020-08-07 00:00:00+00:00,13.97483256934053,0,0
2020-08-07 01:00:00+00:00,12.663577138089078,0,0
2020-08-07 02:00:00+00:00,16.28260880470218,0,0
2020-08-07 03:00:00+00:00,15.133079486677156,0,0
2020-08-07 04:00:00+00:00,17.13054148325192,0,0
2020-08-07 05:00:00+00:00,18.28154455007256,0,0
2020-08-07 06:00:00+00:00,19.55108131395286,0,0
2020-08-07 07:00:00+00:00,17.522398237148103,0,0
2020-08-07 08:00:00+00:00,22.00155208340648,0,0
2020-08-07 09:00:00+00:00,23.18656136105766,0,0
2020-08-07 10:00:00+00:00,17.279308571399618,0,0
2020-08-07 11:00:00+00:00,17.86094916308371,0,0
2020-08-07 12:00:00+00:00,19.40175767660832,0,0
2020-08-07 13:00:00+00:00,21.254543010663376,0,0
2020-08-07 14:00:00+00:00,16.399752426449375,0,0
2020-08-07 15:00:00+00:00,19.77531368724726,0,0
2020-08-07 16:00:00+00:00,20.38480529674243,0,0
2020-08-07 17:00:00+00:00,24.098652402114787,0,0
2020-08-07 18:00:00+00:00,34.1415628422302,0,0
2020-08-07 19:00:00+00:00,31.433748860049423,0,0
2020-08-07 20:00:00+00:00,29.63039947721957,0,0
2020-08-07 21:00:00+00:00,24.651340760587562,0,0
2020-08-07 22:00:00+00:00,23.889305705333978,0,0
2020-08-07 23:00:00+00:00,19.445819278571335,0,0
2020-08-08 00:00:00+00:00,16.303971330897284,0,0
2020-08-08 01:00:00+00:00,13.532646157369701,0,0
2020-08-08 02:00:00+00:00,14.352818131552292,0,0
2020-08-08 03:00:00+00:00,16.497537473180834,0,0
2020-08-08 04:00:00+00:00,15.997943699235265,0,0
2020-08-08 05:00:00+00:00,22.174836444995417,0,0
2020-08-08 06:00:00+00:00,18.454758997282607,0,0
2020-08-08 07:00:00+00:00,23.304789655406974,0,0
2020-08-08 08:00:00+00:00,19.632154166731937,0,0
2020-08-08 09:00:00+00:00,18.51464228084455,0,0
2020-08-08 10:00:00+00:00,17.09931577378087,0,0
2020-08-08 11:00:00+00:00,19.72146470090493,0,0
2020-08-08 12:00:00+00:00,18.09587014068276,0,0
2020-08-08 13:00:00+00:00,21.433152615795,0,0
2020-08-08 14:00:00+00:00,19.47470600640863,0,0
2020-08-08 15:00:00+00:00,17.1959249454324,0,0
2020-08-08 16:00:00+00:00,18.2007190149486,0,0
2020-08-08 17:00:00+00:00,24.098652402114787,0,0
2020-08-08 18:00:00+00:00,25.4787782404703,0,0
2020-08-08 19:00:00+00:00,35.924284411485054,0,0
2020-08-08 20:00:00+00:00,30.727821680079554,0,0
2020-08-08 21:00:00+00:00,29.13340271705803,0,0
2020-08-08 22:00:00+00:00,25.775303524176135,0,0
2020-08-08 23:00:00+00:00,20.122195601304252,0,0
2020-08-09 00:00:00+00:00,17.126020305564374,0,0
2020-08-09 01:00:00+00:00,15.767395064091303,0,0
2020-08-09 02:00:00+00:00,13.026087043761743,0,0
2020-08-09 03:00:00+00:00,15.381162756950552,0,0
2020-08-09 04:00:00+00:00,16.847392037247758,0,0
2020-08-09 05:00:00+00:00,16.927356064881998,0,0
2020-08-09 06:00:00+00:00,17.54115706672406,0,0
2020-08-09 07:00:00+00:00,18.398518149005508,0,0
2020-08-09 08:00:00+00:00,16.41654270838791,0,0
2020-08-09 09:00:00+00:00,17.47643804079719,0,0
2020-08-09 10:00:00+00:00,24.119034880911965,0,0
2020-08-09 11:00:00+00:00,22.698289561418882,0,0
2020-08-09 12:00:00+00:00,23.87908637121024,0,0
2020-08-09 13:00:00+00:00,22.1475910363215,0,0
2020-08-09 14:00:00+00:00,21.866336568599166,0,0
2020-08-09 15:00:00+00:00,19.603354437792937,0,0
2020-08-09 16:00:00+00:00,24.20695628988164,0,0
2020-08-09 17:00:00+00:00,25.15561084080403,0,0
2020-08-09 18:00:00+00:00,31.593685018183173,0,0
2020-08-09 19:00:00+00:00,28.346505668437427,0,0
2020-08-09 20:00:00+00:00,31.276532781509545,0,0
2020-08-09 21:00:00+00:00,23.904330434509152,0,0
2020-08-09 22:00:00+00:00,27.451746029813606,0,0
2020-08-09 23:00:00+00:00,20.79857192403717,0,0
2020-08-10 00:00:00+00:00,13.015775432228924,0,0
2020-08-10 01:00:00+00:00,16.760616800412016,0,0
2020-08-10 02:00:00+00:00,12.061191707186799,0,0
2020-08-10 03:00:00+00:00,12.652246783943196,0,0
2020-08-10 04:00:00+00:00,13.732748131201953,0,0
2020-08-10 05:00:00+00:00,22.0055628843466,0,0
2020-08-10 06:00:00+00:00,21.926446333405078,0,0
2020-08-10 07:00:00+00:00,18.92419009611995,0,0
2020-08-10 08:00:00+00:00,20.647610416735315,0,0
2020-08-10 09:00:00+00:00,20.418016720931373,0,0
2020-08-10 10:00:00+00:00,17.819286964255856,0,0
2020-08-10 11:00:00+00:00,18.419103824430078,0,0
2020-08-10 12:00:00+00:00,21.82697738618436,0,0
2020-08-10 13:00:00+00:00,20.897323800400123,0,0
2020-08-10 14:00:00+00:00,20.158029024177356,0,0
2020-08-10 15:00:00+00:00,18.39963969161267,0,0
2020-08-10 16:00:00+00:00,21.29484124748986,0,0
2020-08-10 17:00:00+00:00,21.1391687737849,0,0
2020-08-10 18:00:00+00:00,32.86762393020669,0,0
2020-08-10 19:00:00+00:00,35.64362593952033,0,0
2020-08-10 20:00:00+00:00,36.21493269437947,0,0
2020-08-10 21:00:00+00:00,27.39037862287507,0,0
2020-08-10 22:00:00+00:00,20.536420694059032,0,0
2020-08-10 23:00:00+00:00,21.98223048881977,0,0
2020-08-11 00:00:00+00:00,16.029955006008255,0,0
2020-08-11 01:00:00+00:00,13.905104308489967,0,0
2020-08-11 02:00:00+00:00,12.302415541330536,0,0
2020-08-11 03:00:00+00:00,14.26478804072027,0,0
2020-08-11 04:00:00+00:00,18.54628871327274,0,0
2020-08-11 05:00:00+00:00,16.250261822286717,0,0
2020-08-11 06:00:00+00:00,23.75365019452217,0,0
2020-08-11 07:00:00+00:00,18.92419009611995,0,0
2020-08-11 08:00:00+00:00,16.924270833389603,0,0
2020-08-11 09:00:00+00:00,21.629255000986625,0,0
2020-08-11 10:00:00+00:00,22.859085297580744,0,0
2020-08-11 11:00:00+00:00,21.954083346290396,0,0
2020-08-11 12:00:00+00:00,17.90931477840768,0,0
2020-08-11 13:00:00+00:00,22.326200641453124,0,0
2020-08-11 14:00:00+00:00,20.6705212875039,0,0
2020-08-11 15:00:00+00:00,20.291191435610234,0,0
2020-08-11 16:00:00+00:00,21.65885562778883,0,0
2020-08-11 17:00:00+00:00,23.04169396342554,0,0
2020-08-11 18:00:00+00:00,25.4787782404703,0,0
2020-08-11 19:00:00+00:00,28.62716414040215,0,0
2020-08-11 20:00:00+00:00,26.88684397006961,0,0
2020-08-11 21:00:00+00:00,25.647354528692112,0,0
2020-08-11 22:00:00+00:00,25.146637584562082,0,0
2020-08-11 23:00:00+00:00,20.291289681987482,0,0
2020-08-12 00:00:00+00:00,18.08507744267598,0,0
2020-08-12 01:00:00+00:00,16.26400593225166,0,0
